"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0,0.889883979659418,0.889146442312662,0.890845790058435,0.889563620171979,0.889216655067282,0.891639304157796,0.890267545914289,0.891040321390702,0.891853796821287,0.889238600950509,0.892480906197861,0.886697778420232,0.890225162407196,0.891243141008326,0.889327919517115
"2",0.889883979659418,0,0.888721536820798,0.888814668779015,0.888832026633528,0.887201430753897,0.890267211845084,0.891690646439229,0.888924631392137,0.891861941756255,0.887819616833517,0.887791576178568,0.889978551487813,0.891271091486754,0.88907900588205,0.888795953081269
"3",0.889146442312662,0.888721536820798,0,0.890516051828589,0.889391938474614,0.891046038155244,0.889011278017788,0.890357391326373,0.890164140437366,0.890025679924682,0.889638528280964,0.888915481381147,0.889630041037148,0.890636756079989,0.891020067397188,0.890519887207594
"4",0.890845790058435,0.888814668779015,0.890516051828589,0,0.88875960403736,0.889047552575632,0.888326076160187,0.889379275939073,0.888778875234452,0.889518150909639,0.887452667546914,0.890857902500635,0.88888564963517,0.890457713826715,0.889179679085968,0.888763003751857
"5",0.889563620171979,0.888832026633528,0.889391938474614,0.88875960403736,0,0.890439657796305,0.89083396044642,0.88867566380099,0.89172085243317,0.888143393195346,0.887644387208336,0.89082241200312,0.888915509352773,0.890633134573054,0.888840846281018,0.889827933681008
"6",0.889216655067282,0.887201430753897,0.891046038155244,0.889047552575632,0.890439657796305,0,0.890227433811396,0.890581412776445,0.891401627905635,0.888341019859715,0.88748429737714,0.890016388906493,0.888431968610532,0.891342829444492,0.89023839803244,0.890645921589097
"7",0.891639304157796,0.890267211845084,0.889011278017788,0.888326076160187,0.89083396044642,0.890227433811396,0,0.888129990687236,0.890092285948912,0.888897706235729,0.887811805802165,0.89019466895802,0.890703874696462,0.88817869544333,0.890089372239757,0.893061706086282
"8",0.890267545914289,0.891690646439229,0.890357391326373,0.889379275939073,0.88867566380099,0.890581412776445,0.888129990687236,0,0.888949954807363,0.89265765811714,0.887955844718842,0.891874349012149,0.891994916791215,0.890211949832957,0.888550739646488,0.888659880306483
"9",0.891040321390702,0.888924631392137,0.890164140437366,0.888778875234452,0.89172085243317,0.891401627905635,0.890092285948912,0.888949954807363,0,0.892347937172813,0.889060717931197,0.890663764628332,0.891466929800573,0.89236168370212,0.890619624878357,0.891108928493087
"10",0.891853796821287,0.891861941756255,0.890025679924682,0.889518150909639,0.888143393195346,0.888341019859715,0.888897706235729,0.89265765811714,0.892347937172813,0,0.88919158490496,0.890247531860625,0.889613037893297,0.890896442021236,0.88960306536347,0.890226402019306
"11",0.889238600950509,0.887819616833517,0.889638528280964,0.887452667546914,0.887644387208336,0.88748429737714,0.887811805802165,0.887955844718842,0.889060717931197,0.88919158490496,0,0.890134880812956,0.888028017141547,0.890823396550276,0.889908890661439,0.889869932363417
"12",0.892480906197861,0.887791576178568,0.888915481381147,0.890857902500635,0.89082241200312,0.890016388906493,0.89019466895802,0.891874349012149,0.890663764628332,0.890247531860625,0.890134880812956,0,0.888942776237781,0.888508310561104,0.891552899232068,0.891461906841296
"13",0.886697778420232,0.889978551487813,0.889630041037148,0.88888564963517,0.888915509352773,0.888431968610532,0.890703874696462,0.891994916791215,0.891466929800573,0.889613037893297,0.888028017141547,0.888942776237781,0,0.887989726703761,0.890873917063105,0.888364393187058
"14",0.890225162407196,0.891271091486754,0.890636756079989,0.890457713826715,0.890633134573054,0.891342829444492,0.88817869544333,0.890211949832957,0.89236168370212,0.890896442021236,0.890823396550276,0.888508310561104,0.887989726703761,0,0.89115503154353,0.889181776800472
"15",0.891243141008326,0.88907900588205,0.891020067397188,0.889179679085968,0.888840846281018,0.89023839803244,0.890089372239757,0.888550739646488,0.890619624878357,0.88960306536347,0.889908890661439,0.891552899232068,0.890873917063105,0.89115503154353,0,0.890689858255896
"16",0.889327919517115,0.888795953081269,0.890519887207594,0.888763003751857,0.889827933681008,0.890645921589097,0.893061706086282,0.888659880306483,0.891108928493087,0.890226402019306,0.889869932363417,0.891461906841296,0.888364393187058,0.889181776800472,0.890689858255896,0
