"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0,0.970489424579469,0.971237442931518,0.970123204115693,0.970728107754601,0.970112126197268,0.971242351199367,0.969907687634756,0.969817245981795,0.970897371760453,0.969240371021909,0.970346472089057,0.971072448949642,0.970984421314597,0.971061816609253,0.970565673090484
"2",0.970489424579469,0,0.970749424255874,0.970169257534379,0.969446234231121,0.969972662368264,0.9696565644443,0.971071858944289,0.970947527825388,0.970899055955099,0.969414828487103,0.969348731025541,0.970608291751022,0.970608633202193,0.970857970955143,0.969830859108698
"3",0.971237442931518,0.970749424255874,0,0.969808444936332,0.969591552433036,0.970161878499412,0.970296975310066,0.970201814768418,0.970607203901238,0.971338490595517,0.967913274368096,0.970827466987728,0.97056662435808,0.970401833036468,0.970948055034212,0.969945230373251
"4",0.970123204115693,0.970169257534379,0.969808444936332,0,0.971487869259521,0.970198235984306,0.969253509211655,0.970366459441477,0.97232800863061,0.971134004587384,0.970776098797104,0.971085514063891,0.969420412451826,0.970986039331441,0.970592831893457,0.970221385666271
"5",0.970728107754601,0.969446234231121,0.969591552433036,0.971487869259521,0,0.970644687039445,0.971308504339287,0.969004269830314,0.970209840565856,0.969616043851294,0.968837031865995,0.970067014943587,0.969060066388761,0.969935235121687,0.970283008552199,0.970260273967301
"6",0.970112126197268,0.969972662368264,0.970161878499412,0.970198235984306,0.970644687039445,0,0.971305567767527,0.969577929008265,0.971086510928687,0.970998120529965,0.970185643547674,0.970958217205479,0.971194085242919,0.971092024515876,0.970267580693591,0.969849519353209
"7",0.971242351199367,0.9696565644443,0.970296975310066,0.969253509211655,0.971308504339287,0.971305567767527,0,0.969755054123781,0.969555454522224,0.97085592583478,0.969110234814097,0.969595204931949,0.968903349594312,0.969377000020841,0.9730842189416,0.970576166869708
"8",0.969907687634756,0.971071858944289,0.970201814768418,0.970366459441477,0.969004269830314,0.969577929008265,0.969755054123781,0,0.969979641668588,0.970112043249577,0.969055542940243,0.970672264278737,0.971338218892398,0.969872654728412,0.970474402708398,0.970467701508755
"9",0.969817245981795,0.970947527825388,0.970607203901238,0.97232800863061,0.970209840565856,0.971086510928687,0.969555454522224,0.969979641668588,0,0.969993966848018,0.970370595081079,0.970186253182608,0.970898232311136,0.971566420810571,0.971525965554165,0.970188503602063
"10",0.970897371760453,0.970899055955099,0.971338490595517,0.971134004587384,0.969616043851294,0.970998120529965,0.97085592583478,0.970112043249577,0.969993966848018,0,0.970296810067223,0.970817144769871,0.969174512582054,0.970793821712981,0.970877857070248,0.970246421631474
"11",0.969240371021909,0.969414828487103,0.967913274368096,0.970776098797104,0.968837031865995,0.970185643547674,0.969110234814097,0.969055542940243,0.970370595081079,0.970296810067223,0,0.969835335877699,0.969349555555159,0.971091524565426,0.970100159471728,0.969040686389791
"12",0.970346472089057,0.969348731025541,0.970827466987728,0.971085514063891,0.970067014943587,0.970958217205479,0.969595204931949,0.970672264278737,0.970186253182608,0.970817144769871,0.969835335877699,0,0.970307599013136,0.969289284557605,0.970451480980568,0.971714478242992
"13",0.971072448949642,0.970608291751022,0.97056662435808,0.969420412451826,0.969060066388761,0.971194085242919,0.968903349594312,0.971338218892398,0.970898232311136,0.969174512582054,0.969349555555159,0.970307599013136,0,0.969244794694758,0.970476822520598,0.970565702141726
"14",0.970984421314597,0.970608633202193,0.970401833036468,0.970986039331441,0.969935235121687,0.971092024515876,0.969377000020841,0.969872654728412,0.971566420810571,0.970793821712981,0.971091524565426,0.969289284557605,0.969244794694758,0,0.971094819727442,0.970312875701894
"15",0.971061816609253,0.970857970955143,0.970948055034212,0.970592831893457,0.970283008552199,0.970267580693591,0.9730842189416,0.970474402708398,0.971525965554165,0.970877857070248,0.970100159471728,0.970451480980568,0.970476822520598,0.971094819727442,0,0.970177496979172
"16",0.970565673090484,0.969830859108698,0.969945230373251,0.970221385666271,0.970260273967301,0.969849519353209,0.970576166869708,0.970467701508755,0.970188503602063,0.970246421631474,0.969040686389791,0.971714478242992,0.970565702141726,0.970312875701894,0.970177496979172,0
