"","632","653","827","1018","1277","1640","1829","1879","2203","2212","2313","2492","2932","3109","3421","3507"
"632",0,0.847281564101673,0.988937945427887,0.964275467907288,0.975143588417793,0.982917719812068,0.994756530872323,0.948438325082503,0.975029802503757,0.987707517256014,0.874895784332285,0.984515865740468,0.993262766010371,0.995338730338199,0.985469510299627,0.972870869203446
"653",0.847281564101673,0,0.895765136061348,0.937637175572714,0.986986034514123,0.980897137635009,0.982339172000174,0.938020294198299,0.993223746201016,0.979294954428309,0.974940338224679,0.97260980578392,0.984654520604059,0.995393126858203,0.976161738268025,0.994925981035118
"827",0.988937945427887,0.895765136061348,0,0.9467510424778,0.996373914417376,0.970232314372715,0.915451896744703,0.972457609498903,0.967780859225896,0.983760114606959,0.94175302722663,0.981563699840129,0.932953227187712,0.991046602246417,0.976038857096079,0.974049068061228
"1018",0.964275467907288,0.937637175572714,0.9467510424778,0,0.979170538611774,0.913676805720316,0.974698600545365,0.985409894961272,0.992067874681566,0.979525582747204,0.967322110991049,0.971468455059723,0.946036678404486,0.990989053886372,0.978026690290036,0.982205769855721
"1277",0.975143588417793,0.986986034514123,0.996373914417376,0.979170538611774,0,0.936068422827985,0.909061392524432,0.948592571692024,0.982115992811746,0.983104469168042,0.971012917458384,0.985100747592486,0.975371139876398,0.988289842719844,0.980354767001183,0.988645695261198
"1640",0.982917719812068,0.980897137635009,0.970232314372715,0.913676805720316,0.936068422827985,0,0.932034654265882,0.947774620892483,0.992487676772367,0.941607867104395,0.991974739788452,0.947323258659532,0.988638027868135,0.996286821469622,0.990445719953297,0.945683389218431
"1829",0.994756530872323,0.982339172000174,0.915451896744703,0.974698600545365,0.909061392524432,0.932034654265882,0,0.980726376585142,0.979833277626998,0.995608797088354,0.988740785806213,0.954673120757398,0.988292919303217,0.996768998932911,0.971191776260614,0.967028418881843
"1879",0.948438325082503,0.938020294198299,0.972457609498903,0.985409894961272,0.948592571692024,0.947774620892483,0.980726376585142,0,0.976192186261238,0.8828526413404,0.99417347196101,0.981095626504382,0.99048050855063,0.980640333482239,0.975631564660495,0.894212388100207
"2203",0.975029802503757,0.993223746201016,0.967780859225896,0.992067874681566,0.982115992811746,0.992487676772367,0.979833277626998,0.976192186261238,0,0.980602755549767,0.992959349633491,0.940831833502647,0.9859174036947,0.99277874231047,0.98041805355035,0.992369816467876
"2212",0.987707517256014,0.979294954428309,0.983760114606959,0.979525582747204,0.983104469168042,0.941607867104395,0.995608797088354,0.8828526413404,0.980602755549767,0,0.999482929398062,0.994775238190349,0.984573742100061,0.980939957067192,0.939682000804244,0.882935867981841
"2313",0.874895784332285,0.974940338224679,0.94175302722663,0.967322110991049,0.971012917458384,0.991974739788452,0.988740785806213,0.99417347196101,0.992959349633491,0.999482929398062,0,0.981809130516289,0.973469240071127,0.992993664431226,0.959785474989092,0.99851631886313
"2492",0.984515865740468,0.97260980578392,0.981563699840129,0.971468455059723,0.985100747592486,0.947323258659532,0.954673120757398,0.981095626504382,0.940831833502647,0.994775238190349,0.981809130516289,0,0.966848351358703,0.976107445192495,0.956976616313309,0.992843129506911
"2932",0.993262766010371,0.984654520604059,0.932953227187712,0.946036678404486,0.975371139876398,0.988638027868135,0.988292919303217,0.99048050855063,0.9859174036947,0.984573742100061,0.973469240071127,0.966848351358703,0,0.997278013661643,0.981294828111333,0.956454709193278
"3109",0.995338730338199,0.995393126858203,0.991046602246417,0.990989053886372,0.988289842719844,0.996286821469622,0.996768998932911,0.980640333482239,0.99277874231047,0.980939957067192,0.992993664431226,0.976107445192495,0.997278013661643,0,0.889368343848255,0.950095369171334
"3421",0.985469510299627,0.976161738268025,0.976038857096079,0.978026690290036,0.980354767001183,0.990445719953297,0.971191776260614,0.975631564660495,0.98041805355035,0.939682000804244,0.959785474989092,0.956976616313309,0.981294828111333,0.889368343848255,0,0.972692216470473
"3507",0.972870869203446,0.994925981035118,0.974049068061228,0.982205769855721,0.988645695261198,0.945683389218431,0.967028418881843,0.894212388100207,0.992369816467876,0.882935867981841,0.99851631886313,0.992843129506911,0.956454709193278,0.950095369171334,0.972692216470473,0
