Plot,Acalypha diversifolia,Aegiphila aculeifera,Aegiphila alba,Aegiphila bogotensis,Aegiphila cf.lopez-palacii var. pubescens,Aegiphila cf.novogranatensis,Aegiphila lopez-palacii var. pubescens,Aegiphila monticola,Aequatorium jamesonii,Agouticarpa williamsii,Aiouea formicaria,Aiouea palaciosii,Alchornea aff.grandis,Alchornea cf.bogotensis,Alchornea cf.triplinervia,Alchornea glandulosa,Alchornea triplinervia,Allophylus dodsonii,Allophylus excelsus,Allophylus floribundus,Alsophila cf.firma,Alsophila cf.incana,Alsophila conjugata,Alsophila cuspidata,Alsophila erinacea,Andira taurotesticulata,Aniba cf.magnifica,Annona 1inECPI_MALO_01,Annona deceptrix,Annona mucosa,Annona quinduensis,Aphelandra acanthus,Ardisia 1inECPI_BECL_03,Ardisia 1inECPI_MALO_01,Ardisia 1inECPI_MIND_01,Ardisia 2inECPI_MIND_01,Ardisia ambigua,Axinaea lehmannii,Axinaea macrophylla,Axinaea quitensis,Bactris gasipaes var.chichagui,Banara 1inECPI_VERD_02,Banara glauca,Banara regia,Beilschmiedia cf.alloiophylla,Beilschmiedia cf.tovarensis,Beilschmiedia costaricensis,Beilschmiedia pendula,Beilschmiedia tovarensis,Bellucia 1inECPI_MALO_02,Billia rosea,Blakea 1inECPI_MALO_02,Blakea eriocalyx,Blakea rotundifolia,Boehmeria caudata,Boehmeria fallax,Brachyotum gleasonii,Brosimum guianense,Brosimum utile subsp.occidentale,Brownea multijuga,Browneopsis macrofoliolata,Brunellia comocladifolia,Brunellia tomentosa,Bunchosia argentea,Calatola costaricensis,Calyptranthes 1inECPI_MALO_01,Capparidastrum cf.tafallanum,Carapa alticola,Carapa megistocarpa,Carica microcarpa,Casearia arborea,Casearia cajambrensis,Casearia quinduensis,Casearia sylvestris,Castilla elastica,Cavendishia bracteata,Cecropia bullata,Cecropia cf.gabrielis,Cecropia cf.obtusifolia,Cecropia gabrielis,Cecropia hispidissima,Cedrela montana,Ceroxylon echinulatum,Cestrum cf.humboldtii,Cestrum humboldtii,Cestrum jaramillanum,Cestrum megalophyllum,Cestrum petiolare,Chamaedorea linearis,Chrysochlamys 1inECPI_INTI_01,Chrysochlamys 1inECPI_INTI_02,Chrysochlamys cf.dependens,Chrysochlamys colombiana,Chrysochlamys dependens,Chrysophyllum 1inECPI_MALO_01,Chrysophyllum cf.colombianum,Cinchona pubescens,Cinchona succirubra,Cinnamomum 1inECPI_MIND_01,Citharexylum montanum,Citharexylum montanum var.chimborazense,Citronella ilicifolia,Citronella incarum,Citrus 1inECPI_RIBR_01,Clarisia racemosa,Clavija laplanadae,Cleome anomala,Clethra obovata,Clethra ovalifolia,Clusia 1inECPI_INTI_02,Clusia aff.multiflora,Clusia alata,Clusia crenata,Clusia dixonii,Clusia multiflora,Coccoloba cf.obovata,Coccoloba obovata,Conostegia 1inECPI_MALO_01,Conostegia 1inECPI_MAPI_01,Conostegia 1inECPI_MAPI_02,Conostegia centronioides var.centronioides,Conostegia montana,Cordia 1inECPI_INTI_01,Cordia 1inECPI_INTI_02,Cordia 1inECPI_MALO_01,Cordia 1inECPI_MALO_02,Cordia 1inECPI_MIND_01,Cordia 2inECPI_MALO_01,Cordia 2inECPI_MALO_02,Cordia 3inECPI_MALO_01,Cordia 4inECPI_MALO_01,Cordia cf.hebeclada,Cordiera longicaudata,Cornus peruviana,Coussapoa contorta,Coussapoa herthae,Coussarea latifolia,Critoniopsis 1inECPI_VERD_01,Critoniopsis 1inECPI_VERD_03,Critoniopsis occidentalis,Croton floccosus,Croton tessmannii,Cuatresia cuspidata,Cupania cinerea,Cyathea 1inECPI_INTI_01,Cyathea 1inECPI_INTI_02,Cyathea 1inECPI_RIBR_01,Cyathea 1inECPI_VERD_01,Cyathea 1inECPI_VERD_02,Cyathea 1inECPI_YANA_01,Cyathea 2inECPI_RIBR_01,Cyathea 2inECPI_VERD_02,Cyathea brunnescens,Cyathea caracasana,Cyathea catacampta,Cyathea cf.brachypoda,Cyathea cf.catacampta,Cyathea cf.multiflora,Cyathea cf.pallescens,Cyathea cf.squamipes,Cyathea corallifera,Cyathea pallescens,Cybianthus humilis,Dacryodes cupularis,Daphnopsis equatorialis,Delostoma integrifolium,Dendropanax macrocarpus,Dendropanax macrophyllus,Dendrophorbium lloense,Dendrophorbium tipocochensis,Dicksonia sellowiana,Discophora guianensis,Duroia laevis,Dussia lehmannii,Elaeagia utilis,Endlicheria 1inECPI_CEDR_03,Erythrina edulis,Escallonia myrtilloides,Escallonia paniculata,Eschweilera caudiculata,Eschweilera cf.awaensis,Eschweilera rimbachii,Eugenia 1inECPI_MALO_01,Eugenia cf.florida,Eugenia crassimarginata,Eugenia florida,Faramea 1inECPI_RIBR_01,Faramea ampla,Faramea calyptrata,Faramea cf.langlassei,Faramea cf.occidentalis,Faramea langlassei,Faramea oblongifolia,Faramea parvibractea,Ficus 1inECPI_MAPI_02,Ficus americana subsp.guianensis,Ficus brevibracteata,Ficus cervantesiana,Ficus cf.caldasiana,Ficus cf.citrifolia,Ficus citrifolia,Ficus cuatrecasasiana,Ficus dulciaria,Ficus lacunata,Ficus macbridei,Ficus maxima,Ficus mutisii,Ficus tonduzii,Ficus trianae,Freziera canescens,Freziera reticulata,Freziera verrucosa,Gaiadendron punctatum,Garcinia macrophylla,Garcinia madruno,Geissanthus ambigua,Geissanthus andinus,Geissanthus cf.longistamineus,Geissanthus longistamineus,Geissanthus pichinchae,Geonoma undata,Gloeospermum aff. grandifolium,Gordonia fruticosa,Graffenrieda 1inECPI_BECL_03,Graffenrieda 1inECPI_MALO_01,Graffenrieda cucullata,Grias peruviana,Grias theobromicarpa,Guapira opposita,Guarea cartaguenya,Guarea glabra,Guarea kunthiana,Guarea macrophylla,Guatteria 3inECPI_MAPI_02,Guatteria cf.goudotiana,Guatteria cf.microcarpa,Guatteria pichinchae,Guatteria venosa,Guettarda sanblasensis,Gustavia cf.johnclarkii,Handroanthus chrysanthus,Haydenoxylon gentryi,Hedyosmum anisodorum,Hedyosmum cuatrecazanum,Hedyosmum cumbalense,Hedyosmum goudotianum var. goudotianum,Hedyosmum luteynii,Hedyosmum scaberrimum,Hedyosmum scabrum,Heisteria asplundii,Heisteria pacifica,Helicostylis tovarensis,Heliocarpus americanus,Henriettea verrucosa,Hieronyma 1inECPI_RIBR_01,Hieronyma asperifolia,Hieronyma duquei,Hieronyma macrocarpa,Hippotis scarlatina,Hirtella mutisii,Huertea glandulosa,Idiopappus saloyensis,Ilex andicola,Ilex pernervata,Indeterminada,Indeterminada 10inECPI_CEDR_01,Indeterminada 19inECPI_INTI_02,Indeterminada 20inECPI_INTI_02,Indeterminada 2inECPI_CEDR_01,Indeterminada 2inECPI_VERD_02,Indeterminada 4inECPI_CEDR_01,Indeterminada 5inECPI_CEDR_01,Indeterminada 5inECPI_MALO_01,Indeterminada 6inECPI_CEDR_01,Indeterminada 7inECPI_CEDR_01,Indeterminada 8inECPI_CEDR_01,Indeterminada 9inECPI_CEDR_01,Indeterminado 4inECPI_MALO_01,Inga 1inECPI_MALO_01,Inga 1inECPI_MALO_02,Inga 1inECPI_MAPI_01,Inga 1inECPI_MAPI_02,Inga 1inECPI_MIND_01,Inga 1inECPI_RIBR_01,Inga 2inECPI_MALO_01,Inga 2inECPI_MALO_02,Inga 2inECPI_MAPI_01,Inga 2inECPI_MAPI_02,Inga 2inECPI_MIND_01,Inga 3inECPI_MALO_01,Inga 3inECPI_MAPI_02,Inga 3inECPI_MIND_01,Inga 4inECPI_MAPI_02,Inga 4inECPI_MIND_01,Inga 5inECPI_MALO_02,Inga 5inECPI_MIND_01,Inga acreana,Inga aff.laurina,Inga alatocarpa,Inga cf.acrocephala,Inga cf.acuminata,Inga cf.lallensis,Inga cf.ruiziana,Inga cf.silanchensis,Inga chartacea,Inga cinnamomea,Inga coruscans,Inga fendleriana,Inga glomeriflora,Inga lallensis,Inga laurina,Inga multicaulis,Inga nobilis subsp. quaternata,Inga punctata,Inga silanchensis,Inga spectabilis,Iochroma calycinum,Iriartea deltoidea,Jacaratia chocoensis,Juglans neotropica,Licania durifolia,Licania megalophylla,Licaria applanata,Lozanella enantiophylla,Lozania cf.mutisiana,Macrolobium 1inECPI_MALO_01,Magnolia mashpi,Matisia aff.castano,Matisia castano,Matisia giacomettoi,Matisia grandifolia,Maytenus macrocarpa,Meliosma 1inECPI_VERD_03,Meliosma arenosa,Meliosma cf.occidentalis,Meliosma echeverryana,Meliosma frondosa,Meliosma occidentalis,Meliosma peytonii,Meliosma vasquezii,Meliosma violacea,Meriania maxima,Meriania pichinchensis,Meriania tomentosa,Miconia 1inECPI_MALO_01,Miconia 1inECPI_MAPI_01,Miconia 1inECPI_MAPI_02,Miconia 1inECPI_MIND_01,Miconia 2inECPI_MALO_01,Miconia brachycalyx,Miconia bracteolata,Miconia brevitheca,Miconia cf.clathrantha,Miconia cf.gracilis,Miconia cf.papillosa,Miconia cf.theaezans,Miconia clathrantha,Miconia corymbiformis,Miconia dapsiliflora,Miconia explicita,Miconia goniostigma,Miconia latifolia,Miconia ochracea,Miconia rivetii,Miconia theaezans,Monnina cf.obovata,Morus insignis,Myrcia 1inECPI_CEDR_01,Myrcia cf.neesiana,Myrcia cf.splendens,Myrcia fallax,Myrcia splendens,Myrcianthes orthostemon,Myrcianthes rhopaloides,Myriocarpa stipitata,Myrsine andina,Myrsine coriacea,Naucleopsis capirensis,Naucleopsis chiguila,Naucleopsis naga,Nectandra 2inECPI_RIBR_01,Nectandra acutifolia,Nectandra cf.longifolia,Nectandra cf.membranacea,Nectandra cf.purpurea,Nectandra cf.subbullata,Nectandra obtusata,Nectandra purpurea,Nectandra subbullata,Neea 1inECPI_MALO_01,Ochroma pyramidale,Ocotea 1inECPI_MALO_01,Ocotea 1inECPI_MALO_02,Ocotea 1inECPI_VERD_01,Ocotea 1inECPI_VERD_03,Ocotea benthamiana,Ocotea cernua,Ocotea cf.floribunda,Ocotea cf.heterochroma,Ocotea cf.pacifica,Ocotea cf.pichinchensis,Ocotea cuneifolia,Ocotea floribunda,Ocotea insularis,Ocotea oreophila,Ocotea pacifica,Ocotea pedanomischa,Ocotea pichinchensis,Ocotea rugosa,Oreopanax ecuadorensis,Oreopanax floribundus,Oreopanax grandifolius,Oreopanax palamophyllus,Ossaea 1inECPI_MALO_01,Ossaea macrophylla,Ossaea micrantha,Otoba gordoniifolia,Otoba novogranatensis,Palicourea 1inECPI_INTI_02,Palicourea 2inECPI_INTI_02,Palicourea acanthacea,Palicourea amethystina,Palicourea andrei,Palicourea cf.apicata,Palicourea cf.demissa,Palicourea cf.guianensis,Palicourea demissa,Palicourea guianensis,Palicourea palenquensis,Palicourea pyramidalis,Palicourea sodiroi,Panopsis megistosperma,Pentagonia macrophylla,Persea pseudofasciculata,Persea rigens,Pholidostachys dactyloides,Phragmotheca 1inECPI_MALO_02,Phytelephas aequatorialis,Piper 1inECPI_VERD_03,Piper aff.aequale,Piper barbatum,Piper carpunya,Piper cf.obliquum,Piper crassinervium,Piper hylophilum,Piper imperiale,Piper nubigenum,Piper obliquum,Pittoniotis rotata,Pleurothyrium 1inECPI_CEDR_01,Pleurothyrium cf.giganthum,Pleurothyrium glabritepalum,Posoqueria chocoana,Poulsenia armata,Pourouma bicolor subsp.scobina,Pouteria 1inECPI_MALO_02,Pouteria 2inECPI_MALO_02,Pouteria 3inECPI_MALO_02,Prestoea acuminata,Prestoea decurrens,Protium cf.ecuadorense,Protium ecuadorense,Prunus 1inECPI_MIND_01,Prunus huantensis,Pseudolmedia cf.gentryi,Psychotria 1inECPI_MALO_01,Psychotria cf.hazenii,Psychotria montivaga,Randia 1inECPI_MAPI_02,Rauvolfia leptophylla,Rhodostemonodaphne cyclops,Rhodostemonodaphne kunthiana,Richeria 1inECPI_MALO_01,Richeria cf.dressleri,Richeria dressleri,Roupala montana,Ruagea glabra,Ruagea pubescens,Ruagea tomentosa,Salacia cordata,Sapium glandulosum,Sapium laurifolium,Sapium marmieri,Sapium stylare,Saurauia 1inECPI_CEDR_01,Saurauia brachybotrys,Saurauia bullosa,Saurauia herthae,Saurauia prainiana,Saurauia pseudostrigillosa,Saurauia tomentosa,Schefflera sodiroi,Sessea cf.crassivenosa,Sessea vestita,Simarouba amara,Siparuna aspera,Siparuna cf.multiflora,Siparuna echinata,Siparuna pilosolepidota,Sloanea 1inECPI_MAPI_01,Sloanea medusula,Socratea rostrata,Solanum 1inECPI_BECL_01,Solanum cucullatum,Solanum hypaleurotrichum,Solanum lepidotum,Sorocea jaramilloi,Sorocea trophoides,Sphaeropteris quindiuensis,Spirotheca awadendron,Stylogyne 1inECPI_MALO_01,Stylogyne ardisioides,Styrax cordatus,Styrax heterotrichus,Swartzia 1inECPI_MALO_02,Symplocos 1inECPI_VERD_02,Symplocos fimbriata,Symplocos fuliginosa,Symplocos quitensis,Symplocos subandina,Tabernaemontana markgrafiana,Tapirira rubrinervis,Tetrorchidium andinum,Tetrorchidium euryphyllum,Theobroma gileri,Tournefortia fuliginosa,Tovomita croatii,Tovomita weddelliana,Trema integerrima,Trema micrantha,Trichilia pallida,Trichilia primogenita,Trichospermum galeottii,Triplaris cumingiana,Turpinia occidentalis,Urera aff.caracasana,Vallea stipularis,Varronia cylindrostachya,Verbesina arborea,Verbesina cf.arborea,Verbesina cf.brachypoda,Verbesina latisquama,Verbesina lloensis,Viburnum pichinchense,Viburnum triphyllum,Virola 1inECPI_MALO_01,Virola 1inECPI_MALO_02,Virola 2inECPI_MALO_02,Virola elongata,Virola reidii,Virola sebifera,Vismia lateriflora,Weinmannia auriculata,Weinmannia balbisiana,Weinmannia lentiscifolia,Weinmannia pinnata,Wettinia oxycarpa,Wettinia quinaria,Zanthoxylum 1inECPI_MIND_01,Zanthoxylum bonifazieae,Zanthoxylum cf.quinduense,Zanthoxylum cf.verrucosum,Zanthoxylum formiciferum
2000-2500,0,0.021903969,0,0,0,0,0.063861511,0.103906607,0,0,0,0.006939778,0,0,0,0.367971605,0,0,0.008794103,0,0,0,0.012271846,0,0,0,0,0,0,0,0,0.002042821,0.012257709,0,0,0,0.122936803,0,0,1.630993956,0,0,0.005862998,0,0,0.090258742,0,0,0.554362298,0,0.488615048,0,0,0.492198033,0,0,0,0,0,0,0,0.112413254,0,0,0,0,0,0,0,0,0,0,0.052052264,0,0,0,0,0,0,0,0,0,0,0,0.164116015,0,0.004778362,0,0.025126457,0,0,0,2.027435459,0,0,0,0.010284004,0.213849783,0,0,0.075476764,0.03379961,0.065239884,0,0,0,0,0.047529155,0,0,0.036983614,0.155379247,0,0,0.319254928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717439232,0,0,0,0,0,0.888652103,3.48865382,0,0,0,0,0,0,0,0,0,0,0,0,0.268543339,0,0,0,0,0.453243853,0,0,1.606850818,0,0,0,0.007853982,0,0,0.018626503,0,0,0,0,0.025373073,0,0.111847768,0.37496165,0,0,0,0,0,0,0,0,0,0,0,0.010751315,0,0,0,0.119821913,0,0,0,0,0,0,0,0,0.015174678,0.824598957,0,0,0,0,0,0,0,0,0.03630503,0,0,0,0.263119379,0,0,0,0,0.007543749,0,0.662303495,0.008574191,0,0,0,0,0,0,0,0.4730406,0,0,0,0,0,0,0,0,0,0.03503347,0,0.261178661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870192891,0,0,0.003525652,0,0,0,0,0.014957123,0,0,0.02659044,0,0.005808805,0.002123717,0,0.002042821,0.002206183,0.002375829,0.002463009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004071504,0,0,0,0,0,0,0.085801607,0,0,0.098422956,0,0,0,0.002551759,0,0,0,0,0,0,0,0,0,0.311403302,0,0,0.017031359,0,0,0.009560652,0,0.785977789,0.188647142,0.728379827,0,0,0,0,0,0,0,0,0.024052819,0,0,0.027481868,2.660589687,0,0,0,0.014910785,0,0,0.002375829,1.326682799,0,0.859999994,0.026026524,0,0,0,0.057506069,0.046376976,0.121498739,0.035562045,0.005507212,0.064004452,0,0,0,0,0.004417865,0,0,0,0,0,0,1.822211704,0,0,0,0,0,0,0.244099393,0,0,0,0,0,0.294957065,0.187302539,0.075476764,0,0,0,0,0,0,0.061371799,0.012083351,0.112388906,0,0,0.002375829,0,0,0,0,0,0.373448972,0.113462546,0.003318307,0,0,0,0,0,0,0.009841039,0,0,0,0.005755398,0,0,0,0,0,0,0.008602467,0,0,0,0,0,0.031411214,0,0.006503882,0,0,0,0,0,0,0,0,0.031086059,0,0,0,0,0.167219908,0,0,0,0,0,0,0.005489147,0,0,0,0,0,0,0.009331316,0.128158131,0,0,0,0,1.078460847,0.002827433,0,0,0.044487309,0.058421842,0.033712431,0.926557774,0,0,0,0,0,0,0.037593083,0.054610305,0,0,0,0.008992024,0,0,0,0,0,0.076921897,0,0,0,0,0,0,0,0,0,0,0.002463009,0,0,0.114751385,0.003318307,0,0,0,0,0,0.047747497,0,0.507693939,0,0,0.363157902,0.047734929,0,0.108432856,0.014751348,0,0,0.005541769,0,0,0,0,0,0,0,0,0,0,0,1.022891572,0,2.674275249,0,0,0,0,0,0,0.017436625
1200-2000,0,0,0.047665029,0,0.210481995,0,0,0,0,0,0,0.204581297,0,0.084852062,0,0,0.083343311,0,0.003117245,0.010186614,0.037777652,0.020400718,0,0,0.154714799,0,0.135917865,0,0.008172068,0,0.03178899,0,0,0,0.009828473,0.006082123,0,0.072081487,0,0,0,0,0,0.173638967,0.00453646,0,0,0.187933214,0.091863311,0,0,0,0.011751128,0,0.089078289,0,0,0,0,0,0,0,0,0.137059048,0.040122066,0,0.035672,0.002375829,0,0.002551759,0.005944679,0.039566003,0,0,0,0,0.511931162,0.004515254,0,0.136990718,0,0.01517782,0.976634764,0,0,0,0.008278883,0,0.002290221,0.010935884,0.005972168,0.002290221,0,0.194825083,0,0,0.526635387,0,0.088668311,0,0,0,0,0.001963495,0,0.075199517,0,0,0,0.01911345,0,0,0.003117245,0.010935884,0,0,0,0,0,0,0,0,0.618326697,0.94210159,0,0,0.002375829,0,0,0,0,0,0,0.039444267,0.235121507,0,0,0,0,0.765170235,0,0,0.141906526,0.004417865,0.022133305,0.057729907,0.014508661,0,0,0,0.156991669,0,0.032671778,0,0.007853982,0,0.019163716,0.070495769,0.005808805,0.059112207,0.047071268,0.040050594,0.008951969,0.641276816,0,0,1.164593111,0.47603611,0,0,0,0,0,0.145136869,1.196554887,0,0.032897187,0,0,0.055708291,0,0,0,0.203588557,0,0,0.008635452,0,0,0.007826492,0,0.117661279,0.065444086,0,0,0.102926429,0.159467243,0.271685719,0,0.017671459,0.002290221,0.030171856,0.212845257,0.043105792,0.160495329,0,0.007697687,0,0,0,0,0,0,0,0,0,0,0,0.030166358,0,0,0,0,0,0,0.024605739,0,0,0,0,0,0.033494875,0,0,0,0.003019071,0.002922467,0.016014269,0,0,0,0.011882289,0.444121457,0.780958305,0,0.514036812,0,0,0,0.335532305,0.005694136,0,0.166298637,0,0.002642079,0.378089105,0.061363943,0.018711326,0,0,0.452885713,0,0,0.091582139,0,0,0.002206183,0.002463009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002206183,0.003117245,0,0,0,0,0.002463009,0,0,0.002123717,0,0.094984483,0,0.002733971,0,0,0.809985837,0,0,0,0.002375829,0,0,0.002733971,0,0.414881867,0,0,0,0.057722053,0.250943354,0,0.089461564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002123717,0,0.036890152,0,0.053350526,0.015836769,0.003117245,0.002290221,0,0.014199999,0.316265703,0.004169678,0,0,0,0,0.018531468,0,0,0,0,0,0,0,0,2.724816408,0,0.010415165,0,0,0,0,0.252903703,0.143364225,0,0.568208868,0,0.02084054,0.034636059,0.31791504,0,0.008410043,0.009666681,0,0,0,0,0,0,0.001885741,0.516901948,0.003421194,0.033329156,0.030166357,0.039408138,0.061242208,0.256675974,1.681792724,0,0.04801139,0,0,0,0,0,0.002827433,0.026402731,0.23194143,0.002827433,0.011122023,0,0,0.698342275,0,0.125842777,0,2.694020159,0.056320117,0,0,0.021888262,0,0,0,0.002123717,0.250483895,0,0.011294811,0.039760782,0,0,0,0,0,0.00453646,0.107154229,0.040778658,0,0,0,0,0,0.555512906,0,0,0,0.477221275,0,0.013425596,0,0,0.151858302,0.06489195,0,0,0,0,0.217808189,0,0.010028749,0,0,0,0,0,0,0,1.643886245,0,0,0,0.001963495,0,0,0,0.00559282,0.007685121,0,0,0,0,0,0,0,0.7705078,0.027691568,0,0.002551759,0.025730429,0.029864765,0.889361319,0.105313256,0,0,0.441886998,0,0,0,0.47268403,0,0,0,0,0.046025118,0.005152997,0,0,0,0,0,0,0,0.008332289,0,0.023889456,0,0.002375829,0.359116243,0.66645825,0,0.006624048,0,0,0,0,0,0.418703615,0,0,0,0,0.028222497,0.036553217,0,0,0.090990733,0,0,0.022431757,0,0,0,0,0.093476518,0,0,0,0,0,0.027759113,0,0,0,0,0,0,0,0,0,0,0.239216573,0,0,0.026541746,0,0,0,0.007088218,0,0,0.018789866,0.052782684
600-1200,0.001963495,0,0.848055659,0,0,0,0,0,0,0.053845327,0.231145821,0,0.048695472,0,0.005950962,0,0,0.013273229,0,0.060785103,0,0,0,0.015393804,0,0.035968094,0,0.077437117,0,0.073608301,0,0,0,0.014276967,0,0,0,0,0,0,0.081180326,0,0,0,0,0,0.068813445,0,0,0.535653331,0,0.006082123,0,0,0,0,0,0.166789511,0.972992871,0.015614501,0.183527918,0,0,0.015130696,0.308452564,0.013069811,0,0,0.089985424,0,0.066739208,0,0,0.002642079,1.348240407,0,0,0,0.117911041,0.2836222,0.049222474,0,0,0,0,0.00490167,0,0,0,0,0,0.003959192,0,0.028352874,0.019855651,0.052032629,0,0,0,0,0,0,0,0,0.227328786,0,0,0,0,0,0,0,0,0,0,0.071705281,0.161139355,0.002733971,0.582472481,0.313987264,0.08706924,0.002733971,0,0,0.071157859,0.016512996,0,0.003739281,0.002551759,0.00490167,0.026317121,0.053912872,0.015394589,0,0.037908028,0.064500824,0.399412664,0,0,0.13449865,0,0.139188262,0,0,0,0,0,0,0,0,0,0,0.010179545,0,0,0,0,0,0.042429564,0,0,0,0,1.893616964,0.002733971,0,0.021903969,0,0,0,0,0.002922467,0.083161884,0.209962848,0,0,0,0,0,0.392911923,0.290152785,0.022513438,0.00490167,0,0.2914966,0.002922467,0,0.035826723,0,0,0.065172341,0.016800452,0.0114299,0.04930651,0.004185387,0,0,0,0.129844381,0,0,0,0,0,0.01712168,0.009676891,0.004185387,0.005781316,0.026089356,0,0,0,0,0.087677139,0.021642432,0,0,0.020352022,0.039462331,0,0,0.59758433,0,0,0.030577907,0.05830796,0.022793826,0.021681702,0.046759465,0.524510099,0.219704926,0.67348835,0.010386891,0.003739281,0.07874402,0,0.200296167,0,0.020970916,0.27506293,0.295924676,0.002042821,0,0,0,0,0,0.016933184,0,0.025462608,0.021822288,0.090582327,0,0.076932106,0,0,0.108396727,0,0.002642079,0.013684778,0.006148882,0,0,0,0.002290221,0,0,0,0,0,0,0,0.23585821,0,0,0,0,0.037326833,0.002642079,0.048305129,0.132792765,0.001963495,0,0,0.00614574,0.015369456,0.499797546,0.021533261,0,0.006503882,0.010207035,0,0.023625563,0,0.003848451,0,0.059289708,0.019855651,0.068522848,0.026676048,0.044111103,0.002733971,0.002290221,0.085012283,0.022340651,0,0.029864765,0,0.002290221,0.003216991,0.003739281,0.159294455,0,0.13074052,0.03442086,0.327819696,0,0.676921325,0.072676819,0,0.842435348,0.164772607,0.139204756,0,0.003525652,0.07016433,0.401515176,0.044992319,0.194719054,0.008824734,0.052333435,0,0,0,0.021102863,0,0,0,0,0,0,0,0,0,0.005152997,0.002375829,0.002827433,0,0.001809557,0.972048037,0,0.09489259,0,0.027611458,0,0,0.006138672,0,0,0.260377553,0,0,0,0,0.005410608,0,0,0,0,0.144340475,0,0,0,0,0,0,0,0.246526274,0.090258742,0.586473302,0,0.020032366,0,0,0.005152997,0.187028435,0,0,0.010028749,0.002290221,0.803796901,0.063599187,0.010865198,0,0,0,0.002123717,0.077601266,0,0.003739281,0,0,0,1.49447919,0,0,0,0,0,0,0,0,0,0.015905098,0.002827433,0,1.420579503,0.487561829,0,0,0.005142788,0,0,0,0.002042821,0,0.022236192,0.007861051,0.035391612,0.018928097,0.002463009,0.061575216,0.007374103,0,0,0.226574805,0.045874322,0,0,0,0,0,0.01219959,0,0.012049578,0.010562034,0,0,0,0,0,0.025837441,0.002206183,0.005281017,3.003811039,0.002123717,0.168365019,0.003318307,0,0.024597101,0.002123717,0.524403285,0,0,0.009463262,0.02507855,0,0,0.009262986,0.039486677,0.052356213,0.003959192,0.015614501,0.180268514,0.035968093,0,0.005674502,0,0,0.532004369,0,0.007853982,0.036983614,0.092940877,0,0.033741489,0,0,0,0,0,0,0,0,0.668820728,0,0.002290221,0,0,0.002551759,0.057255526,0.110664172,0,0,0,0,0.089123056,0,0,0,0.005851216,0,0.076944673,0,0.016565618,0,0,0,0,0,0.002733971,0.00664761,0.105417712,0.21732674,0.343764851,0,0.002290221,0.083596995,0.231573863,0,0.052120593,0,0.18020254,0.110368077,0.161488073,0,0,0,0,0,0,0,0,0,0,0.051265295,0.011142444,0.179783137,0.008781537,0.358451009,0.234118554,0,0,0,0,0,0.368601495,1.598530303,0,0.038013271,0.018145839,0,0
