"","632","653","827","1018","1277","1640","1829","1879","2203","2212","2313","2492","2932","3109","3421","3507"
"632",NA,-8.50942421821848,-5.76935082020339,-0.580694970748127,-3.1563558504044,-0.755913376389856,0.383241204572855,0.740228274954718,0.5053298086383,0.766296661080583,0.86174526594496,0.603751333707339,0.572175749697763,0.637445052452908,1.13779117772199,1.24635134419553
"653",-8.50942421821848,NA,-0.260599516033081,0.431311541469442,0.280284077159714,-0.309292482514656,0.584505256756508,1.00629610091084,1.14715682620981,1.11996702816665,1.13593720922561,1.11917805868721,1.11732168541339,1.10191413557875,1.11169835906847,1.03937501764082
"827",-5.76935082020339,-0.260599516033081,NA,-11.2723477274802,-3.14791711007358,-1.16182890967381,0.996101622223765,0.93513041320331,0.540728312809201,0.984610813449266,1.09210729543111,0.207041410185274,1.18435870681805,0.905365189358956,1.15636569093136,1.13098230910717
"1018",-0.580694970748127,0.431311541469442,-11.2723477274802,NA,-3.11491227471982,-2.42760787859987,-0.2750555931023,-0.0356250314236808,-1.23266136388108,-0.276981291818319,0.644740070272451,-1.0753989003269,0.795120371241994,0.443737326924706,1.24351232250708,1.22592536182178
"1277",-3.1563558504044,0.280284077159714,-3.14791711007358,-3.11491227471982,NA,-3.28156073306878,-1.79716221735019,-0.672497816733428,-0.0273583053465114,-0.043961623734443,0.79696199268735,0.249155465957822,0.645157304742306,0.905746192695546,1.17958036507246,1.2009475907833
"1640",-0.755913376389856,-0.309292482514656,-1.16182890967381,-2.42760787859987,-3.28156073306878,NA,-3.26529565819961,-1.95767689064309,-2.44466334039421,-1.90817946803885,-10.5769150279713,-3.29391828595026,-1.38523943770033,0.00141931150476164,1.01688239204966,1.12618527101458
"1829",0.383241204572855,0.584505256756508,0.996101622223765,-0.2750555931023,-1.79716221735019,-3.26529565819961,NA,-17.3118913178619,-1.5019485318688,-3.58290368723767,-0.637270508662055,0.0810911507836669,0.903604924190719,1.05638916071826,1.15209640609629,1.11078002665186
"1879",0.740228274954718,1.00629610091084,0.93513041320331,-0.0356250314236808,-0.672497816733428,-1.95767689064309,-17.3118913178619,NA,-1.83420586718965,-6.09261202414893,-0.443065358567171,-0.362486963252104,0.949032484909561,1.12294247660422,1.18816619433438,1.17055578848226
"2203",0.5053298086383,1.14715682620981,0.540728312809201,-1.23266136388108,-0.0273583053465114,-2.44466334039421,-1.5019485318688,-1.83420586718965,NA,-2.4989402116128,-17.5601891665177,-2.23116532391114,-5.48715134850826,-5.59760667848445,1.20766475954264,1.09203306966883
"2212",0.766296661080583,1.11996702816665,0.984610813449266,-0.276981291818319,-0.043961623734443,-1.90817946803885,-3.58290368723767,-6.09261202414893,-2.4989402116128,NA,-3.53234782820757,-6.12769964150729,-1.3930619263391,-2.25206061724926,-0.0318944152293388,1.16048061428757
"2313",0.86174526594496,1.13593720922561,1.09210729543111,0.644740070272451,0.79696199268735,-10.5769150279713,-0.637270508662055,-0.443065358567171,-17.5601891665177,-3.53234782820757,NA,-5.66863655323934,-5.02634664399892,-2.61727799659149,0.899077814843406,1.12423357240015
"2492",0.603751333707339,1.11917805868721,0.207041410185274,-1.0753989003269,0.249155465957822,-3.29391828595026,0.0810911507836669,-0.362486963252104,-2.23116532391114,-6.12769964150729,-5.66863655323934,NA,-3.20703909441583,-3.10781862916895,0.0746026809103297,1.11347844784961
"2932",0.572175749697763,1.11732168541339,1.18435870681805,0.795120371241994,0.645157304742306,-1.38523943770033,0.903604924190719,0.949032484909561,-5.48715134850826,-1.3930619263391,-5.02634664399892,-3.20703909441583,NA,-17.0817277379052,-5.44817197030497,0.108636339614534
"3109",0.637445052452908,1.10191413557875,0.905365189358956,0.443737326924706,0.905746192695546,0.00141931150476164,1.05638916071826,1.12294247660422,-5.59760667848445,-2.25206061724926,-2.61727799659149,-3.10781862916895,-17.0817277379052,NA,-8.4077693451141,-0.529996074792552
"3421",1.13779117772199,1.11169835906847,1.15636569093136,1.24351232250708,1.17958036507246,1.01688239204966,1.15209640609629,1.18816619433438,1.20766475954264,-0.0318944152293388,0.899077814843406,0.0746026809103297,-5.44817197030497,-8.4077693451141,NA,-7.86997844560293
"3507",1.24635134419553,1.03937501764082,1.13098230910717,1.22592536182178,1.2009475907833,1.12618527101458,1.11078002665186,1.17055578848226,1.09203306966883,1.16048061428757,1.12423357240015,1.11347844784961,0.108636339614534,-0.529996074792552,-7.86997844560293,NA
