"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0,0.772772758849491,0.772686456164049,0.773938217135199,0.773338648110014,0.769324670922135,0.77014673058173,0.775782114486736,0.773669912265844,0.775083245552949,0.773045443108533,0.773129832823458,0.773998596613647,0.774111385883484,0.775443622006571,0.772372504124227
"2",0.772772758849491,0,0.77437038907855,0.771252774511601,0.772627384845211,0.771355420847269,0.775097169609066,0.773211710209328,0.772549044277425,0.773279530780653,0.77231434291732,0.7737600234553,0.775162071230853,0.774273202067621,0.77223243573351,0.775468657858011
"3",0.772686456164049,0.77437038907855,0,0.772468262105025,0.77458695703214,0.771456783337193,0.774490615014782,0.774673640453044,0.776891884111153,0.773199950043296,0.771848437427997,0.772123906260296,0.77431064509762,0.773616956609678,0.771745770690579,0.77254887263737
"4",0.773938217135199,0.771252774511601,0.772468262105025,0,0.771413971397544,0.773934963249297,0.774378890138584,0.770319916900387,0.773839218050137,0.771698501275449,0.772413558511845,0.773641321627613,0.773041952438483,0.772717191873416,0.772543901319731,0.772720490518088
"5",0.773338648110014,0.772627384845211,0.77458695703214,0.771413971397544,0,0.774407571420744,0.774244380398087,0.774834705041379,0.778043134630856,0.773643515384321,0.773876158423332,0.772756521291535,0.77484199525453,0.770599746981143,0.772313725497587,0.775080265181484
"6",0.769324670922135,0.771355420847269,0.771456783337193,0.773934963249297,0.774407571420744,0,0.771907191565957,0.77458523757764,0.773974728650757,0.772144025536831,0.773554487621672,0.772404342754898,0.772573251235217,0.774298410136079,0.773769581119154,0.771669593589301
"7",0.77014673058173,0.775097169609066,0.774490615014782,0.774378890138584,0.774244380398087,0.771907191565957,0,0.775042106601554,0.772061372340457,0.774611304700367,0.774210634895073,0.774044646197211,0.775923326630848,0.774777773674742,0.776021755390583,0.773668891838821
"8",0.775782114486736,0.773211710209328,0.774673640453044,0.770319916900387,0.774834705041379,0.77458523757764,0.775042106601554,0,0.774935289666502,0.773168738189879,0.771611252601299,0.77628134036425,0.774197911008958,0.774383709779947,0.774320142242022,0.77664344012282
"9",0.773669912265844,0.772549044277425,0.776891884111153,0.773839218050137,0.778043134630856,0.773974728650757,0.772061372340457,0.774935289666502,0,0.774408007592846,0.774068811367935,0.771038163039274,0.773791197607568,0.773312048233553,0.773990889765344,0.774536666787935
"10",0.775083245552949,0.773279530780653,0.773199950043296,0.771698501275449,0.773643515384321,0.772144025536831,0.774611304700367,0.773168738189879,0.774408007592846,0,0.773821071810083,0.776962310714796,0.773877899582787,0.771882448539853,0.775231560380013,0.772572855144425
"11",0.773045443108533,0.77231434291732,0.771848437427997,0.772413558511845,0.773876158423332,0.773554487621672,0.774210634895073,0.771611252601299,0.774068811367935,0.773821071810083,0,0.770564507163536,0.773730682568611,0.77457548599662,0.775936983441487,0.775741641320334
"12",0.773129832823458,0.7737600234553,0.772123906260296,0.773641321627613,0.772756521291535,0.772404342754898,0.774044646197211,0.77628134036425,0.771038163039274,0.776962310714796,0.770564507163536,0,0.769459898506022,0.776362689799363,0.77314469216067,0.773656335200511
"13",0.773998596613647,0.775162071230853,0.77431064509762,0.773041952438483,0.77484199525453,0.772573251235217,0.775923326630848,0.774197911008958,0.773791197607568,0.773877899582787,0.773730682568611,0.769459898506022,0,0.774544559700323,0.776017618288265,0.776112325397017
"14",0.774111385883484,0.774273202067621,0.773616956609678,0.772717191873416,0.770599746981143,0.774298410136079,0.774777773674742,0.774383709779947,0.773312048233553,0.771882448539853,0.77457548599662,0.776362689799363,0.774544559700323,0,0.77335094706603,0.774663841487518
"15",0.775443622006571,0.77223243573351,0.771745770690579,0.772543901319731,0.772313725497587,0.773769581119154,0.776021755390583,0.774320142242022,0.773990889765344,0.775231560380013,0.775936983441487,0.77314469216067,0.776017618288265,0.77335094706603,0,0.775561606464147
"16",0.772372504124227,0.775468657858011,0.77254887263737,0.772720490518088,0.775080265181484,0.771669593589301,0.773668891838821,0.77664344012282,0.774536666787935,0.772572855144425,0.775741641320334,0.773656335200511,0.776112325397017,0.774663841487518,0.775561606464147,0
