"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0,0.93636952333723,0.937173087864151,0.938693640820739,0.937103709529803,0.936538033346377,0.935983533093014,0.935756250243621,0.935931531455906,0.938165943296983,0.937167303965914,0.935520120141434,0.936803731430242,0.936204513808694,0.937979888031489,0.935174263207368
"2",0.93636952333723,0,0.938542462060672,0.937298130751612,0.938806358014685,0.935654316153556,0.936558285071865,0.936386504815896,0.936829998589699,0.93623446618977,0.939331610518455,0.940068610932614,0.937119334515978,0.939554373325492,0.936986132151051,0.935787369519885
"3",0.937173087864151,0.938542462060672,0,0.935671572407161,0.937527116913123,0.934791595378716,0.938886740341604,0.937883776800289,0.940420683940425,0.937913616295319,0.935585265235888,0.938336539351397,0.938634004157184,0.937303749219342,0.938402435776439,0.937054806223444
"4",0.938693640820739,0.937298130751612,0.935671572407161,0,0.937490991664898,0.937411057958994,0.939599524155605,0.9367901501121,0.938551741059189,0.935793003401268,0.937347608507596,0.939092359240903,0.937644183370476,0.936562847640728,0.939294269170397,0.936562586509829
"5",0.937103709529803,0.938806358014685,0.937527116913123,0.937490991664898,0,0.937684887942556,0.935295377291655,0.937144477259706,0.938743934358215,0.937461050156859,0.935885570255747,0.937381096626327,0.936787977779465,0.935905146107333,0.934308456443395,0.937125534880429
"6",0.936538033346377,0.935654316153556,0.934791595378716,0.937411057958994,0.937684887942556,0,0.936052831987622,0.936180494641294,0.937152257256772,0.937409733583665,0.93718044577857,0.933700688100398,0.936113107117217,0.935335031793935,0.938454904842625,0.93786629429445
"7",0.935983533093014,0.936558285071865,0.938886740341604,0.939599524155605,0.935295377291655,0.936052831987622,0,0.937053601075091,0.936293188736072,0.937058909031157,0.937657385281995,0.936135158013047,0.937621200877936,0.935964633428903,0.936986055822225,0.938298517801886
"8",0.935756250243621,0.936386504815896,0.937883776800289,0.9367901501121,0.937144477259706,0.936180494641294,0.937053601075091,0,0.935424143905083,0.934840827146833,0.937014550525761,0.93723945826061,0.935339110601561,0.935042080506649,0.936525733926719,0.936281750585714
"9",0.935931531455906,0.936829998589699,0.940420683940425,0.938551741059189,0.938743934358215,0.937152257256772,0.936293188736072,0.935424143905083,0,0.937873941628651,0.938798168449866,0.938141916212157,0.939631803828787,0.935677006032266,0.937080824303535,0.937906231723739
"10",0.938165943296983,0.93623446618977,0.937913616295319,0.935793003401268,0.937461050156859,0.937409733583665,0.937058909031157,0.934840827146833,0.937873941628651,0,0.939318011721406,0.936012495033977,0.935384983099376,0.934505054966692,0.938535486785079,0.938460967865821
"11",0.937167303965914,0.939331610518455,0.935585265235888,0.937347608507596,0.935885570255747,0.93718044577857,0.937657385281995,0.937014550525761,0.938798168449866,0.939318011721406,0,0.937196048766162,0.937055672967128,0.937453196917906,0.937900509013205,0.937348413588293
"12",0.935520120141434,0.940068610932614,0.938336539351397,0.939092359240903,0.937381096626327,0.933700688100398,0.936135158013047,0.93723945826061,0.938141916212157,0.936012495033977,0.937196048766162,0,0.935413519648342,0.940122345159545,0.937427881075229,0.939290732275811
"13",0.936803731430242,0.937119334515978,0.938634004157184,0.937644183370476,0.936787977779465,0.936113107117217,0.937621200877936,0.935339110601561,0.939631803828787,0.935384983099376,0.937055672967128,0.935413519648342,0,0.935770167719282,0.938179406578486,0.9391040032464
"14",0.936204513808694,0.939554373325492,0.937303749219342,0.936562847640728,0.935905146107333,0.935335031793935,0.935964633428903,0.935042080506649,0.935677006032266,0.934505054966692,0.937453196917906,0.940122345159545,0.935770167719282,0,0.934793080711487,0.937216395045718
"15",0.937979888031489,0.936986132151051,0.938402435776439,0.939294269170397,0.934308456443395,0.938454904842625,0.936986055822225,0.936525733926719,0.937080824303535,0.938535486785079,0.937900509013205,0.937427881075229,0.938179406578486,0.934793080711487,0,0.93742425960459
"16",0.935174263207368,0.935787369519885,0.937054806223444,0.936562586509829,0.937125534880429,0.93786629429445,0.938298517801886,0.936281750585714,0.937906231723739,0.938460967865821,0.937348413588293,0.939290732275811,0.9391040032464,0.937216395045718,0.93742425960459,0
