"","632","653","827","1018","1277","1640","1829","1879","2203","2212","2313","2492","2932","3109","3421","3507"
"632",NA,-6.12907553197962,-5.40885287639921,-1.7543990627918,-2.54004832401839,-1.38335290795337,-0.804867152612984,-0.450164142409359,-0.102769581693693,0.207567925163518,0.386638444482726,0.569923155777276,0.613172189791079,0.599177948668447,1.14131381427797,1.34718632179557
"653",-6.12907553197962,NA,-2.52303171782546,-1.74716088909107,-0.393850798006167,-1.47234642450022,-1.13002405945976,-1.81794756361863,-0.0900104450082179,0.256581268785122,0.0241385070875492,0.335264303898559,-1.22460572584185,0.236573589681735,-0.0465379212634204,0.642436484924062
"827",-5.40885287639921,-2.52303171782546,NA,-8.9661653748488,-3.20997167843793,-2.75894864514998,-2.85776740645927,-2.38152326586617,-0.325244192038456,-0.227362745719868,-0.317838432492561,-1.80471864938444,0.382417833688024,0.0122697857503411,-0.337552755264575,0.66917903490199
"1018",-1.7543990627918,-1.74716088909107,-8.9661653748488,NA,-2.56356567397828,-4.01402267092541,-4.46849440109025,-3.18624838110161,-2.39317261040458,-1.53676550913268,-1.91897900835345,-2.82577976569589,-1.06106603041979,-0.57498330268823,-1.46895416175767,-0.242308097041549
"1277",-2.54004832401839,-0.393850798006167,-3.20997167843793,-2.56356567397828,NA,-3.7955440270028,-4.76807021387361,-5.61369607134791,-2.86221466702464,-2.60787639257375,-2.09293087765921,-3.2430003186144,-2.0055393301618,-2.43871093971626,-0.905893876720666,0.820658025412949
"1640",-1.38335290795337,-1.47234642450022,-2.75894864514998,-4.01402267092541,-3.7955440270028,NA,-3.56556434773424,-2.96983026674228,-4.1180766913054,-2.15799594219803,-10.1505487287397,-3.16122262024754,-6.27341041538971,-4.96510009279613,-6.54273551664863,-7.35874308084336
"1829",-0.804867152612984,-1.13002405945976,-2.85776740645927,-4.46849440109025,-4.76807021387361,-3.56556434773424,NA,-13.6919919877172,-1.90089796477731,-4.17083101433961,-1.82770992249555,-2.38947331473058,-0.529494271086241,-0.923716593420324,-0.918840360509067,0.915294000546151
"1879",-0.450164142409359,-1.81794756361863,-2.38152326586617,-3.18624838110161,-5.61369607134791,-2.96983026674228,-13.6919919877172,NA,-1.96829186509909,-5.31918123984306,-1.90212496985974,-2.17973952676932,-0.702714405280045,-0.835211210520436,-1.58726154574537,0.860508320679511
"2203",-0.102769581693693,-0.0900104450082179,-0.325244192038456,-2.39317261040458,-2.86221466702464,-4.1180766913054,-1.90089796477731,-1.96829186509909,NA,-2.66000822642635,-10.721285333482,-2.73740167910434,-4.17223432238707,-3.10719921880768,-4.15968650781616,-0.128880709938326
"2212",0.207567925163518,0.256581268785122,-0.227362745719868,-1.53676550913268,-2.60787639257375,-2.15799594219803,-4.17083101433961,-5.31918123984306,-2.66000822642635,NA,-2.53266294477828,-2.93092008417248,-1.76405369458993,-2.23993750000664,-0.755312134731551,0.566566241496286
"2313",0.386638444482726,0.0241385070875492,-0.317838432492561,-1.91897900835345,-2.09293087765921,-10.1505487287397,-1.82770992249555,-1.90212496985974,-10.721285333482,-2.53266294477828,NA,-4.28214316101477,-4.46532211305795,-3.49424325709756,-8.01555539734606,-8.91469056033057
"2492",0.569923155777276,0.335264303898559,-1.80471864938444,-2.82577976569589,-3.2430003186144,-3.16122262024754,-2.38947331473058,-2.17973952676932,-2.73740167910434,-2.93092008417248,-4.28214316101477,NA,-4.03239950399172,-5.34684001145414,-3.50972516506419,-1.32400692214044
"2932",0.613172189791079,-1.22460572584185,0.382417833688024,-1.06106603041979,-2.0055393301618,-6.27341041538971,-0.529494271086241,-0.702714405280045,-4.17223432238707,-1.76405369458993,-4.46532211305795,-4.03239950399172,NA,-13.0256946065925,-6.85978208251137,-2.63959158114543
"3109",0.599177948668447,0.236573589681735,0.0122697857503411,-0.57498330268823,-2.43871093971626,-4.96510009279613,-0.923716593420324,-0.835211210520436,-3.10719921880768,-2.23993750000664,-3.49424325709756,-5.34684001145414,-13.0256946065925,NA,-6.55431996500821,-0.874183423753257
"3421",1.14131381427797,-0.0465379212634204,-0.337552755264575,-1.46895416175767,-0.905893876720666,-6.54273551664863,-0.918840360509067,-1.58726154574537,-4.15968650781616,-0.755312134731551,-8.01555539734606,-3.50972516506419,-6.85978208251137,-6.55431996500821,NA,-5.34704435269163
"3507",1.34718632179557,0.642436484924062,0.66917903490199,-0.242308097041549,0.820658025412949,-7.35874308084336,0.915294000546151,0.860508320679511,-0.128880709938326,0.566566241496286,-8.91469056033057,-1.32400692214044,-2.63959158114543,-0.874183423753257,-5.34704435269163,NA
